SamplingOperations_code,IBD_pred,region
2246,15.449808588364085,5
2247,18.341552850093265,5
2248,17.673448205517126,5
2249,18.361433939872363,5
2250,20.098201570751797,5
2251,19.780835517411184,5
2252,19.927043272279796,5
2253,19.993524345551247,5
2254,19.97654937694976,5
2255,18.434696262883023,5
2256,19.32686172565131,5
2257,13.963014963383626,5
2258,15.7474676682929,5
2259,16.921909623014283,5
2260,15.795272830135943,5
2261,15.753809263525433,5
2262,20.154702393675677,5
2263,20.0583792063759,5
2264,15.939482320559149,5
2265,17.81015861343797,5
2266,19.96960207503257,5
2267,16.656683881281875,5
2268,19.15734766871181,5
2269,20.18289103201045,5
2270,17.808246927276524,5
2271,16.304783457112343,5
2272,19.90602337195356,5
2273,18.466169238976534,5
2274,17.04360827284609,5
2275,17.218706532458103,5
2276,18.901741334246317,5
2277,17.700625646066342,5
2278,16.472004154918984,5
2279,16.149588278701934,5
2280,19.97952130469603,5
2281,18.30878775142113,5
2282,19.007517330084923,5
2283,20.047366176389723,5
2284,20.140119685216412,5
2285,17.599601590351096,5
2286,16.699586024358855,5
2287,19.96365851077479,5
2288,15.876482366917083,5
2289,15.071171807330442,5
2290,11.81188001153399,5
2291,17.19530947615642,5
2292,11.590498023057666,5
2293,16.043279913599257,5
2294,14.692461691413545,5
2295,14.590130188688814,5
2296,16.421058505828668,5
2297,15.383637605422512,5
2298,19.82790933780494,5
2299,20.134026371069833,5
2300,14.483574256427044,5
2301,15.832848734960278,5
2302,17.640150742018143,5
2303,19.133460075944726,5
2304,16.737946511864763,5
2305,18.373866829453075,5
2306,17.946924062504895,5
2307,18.225350300112098,5
2308,16.616763512665568,5
2309,16.027871278247122,5
2310,20.057927033714464,5
2311,20.190097316347046,5
2312,19.892824330236614,5
494,18.763473985056127,4
495,19.39943737682244,4
496,13.866815078641077,4
497,15.81449511332437,4
498,17.95545872578495,4
499,17.243840878431673,4
500,19.280334481562072,4
501,18.340280339782854,4
502,15.120883917136169,4
503,13.199566819552356,4
504,12.274191013980158,4
505,14.900037307284002,4
506,14.526713500096886,4
507,13.440368514657226,4
508,13.011037469773425,4
509,10.380675334076038,4
510,13.580342698310695,4
511,13.142837755384575,4
512,13.946405203956859,4
513,11.371548171328996,4
514,14.712588276900807,4
515,13.924122171958475,4
516,18.750279037845303,4
517,16.78865044862984,4
518,19.980219065012584,4
519,16.458036025369736,4
520,14.185615217237226,4
521,14.53675557178623,4
522,16.429518561049388,4
523,18.66243682168996,4
524,14.55412864692869,4
525,14.620837134987607,4
526,10.475246031842945,4
527,15.029003807332014,4
528,20.065266601583865,4
529,19.527457957737663,4
530,14.299808474538692,4
531,19.507245857114633,4
532,18.9838800849021,4
533,16.780692258006166,4
534,17.924392564775136,4
535,15.007964212540184,4
536,17.24686139521976,4
537,16.618828343993687,4
538,15.611839698611538,4
539,15.544137214914496,4
540,16.450004435410673,4
541,14.640654846879,4
542,17.624298645823195,4
543,17.375518151058518,4
544,18.133346982219635,4
545,19.33736260352133,4
546,19.409914936362203,4
547,18.349306859019478,4
